County Name,Station Name,OIS #,Station Address,Phone Number,Inspects Passenger Cars and Light trucks,Inspects Medium Trucks,Inspects Heavy Trucks,Inspects Motorcycles,"Inspects Light Trailers Less Than 10,000 lbs or less","Inspects Heavy Trailers over 10,000 lbs."
ALLEGHENY,Jeis Auto Inc,DO82,"4401 LIBRARY RD , BETHEL PARK PA 15102-2911",412-831-1363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Jiffy Lube #1448,M347,"5185 LIBRARY ROAD , BETHEL PARK PA 15102",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Jim Anderson Auto Llc,EH33,"4649 CENTRE AVE , PITTSBURGH PA 15213-1552",412-621-4734,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Jim Gormley Automotive,D395,"5030 CURRY RD , PITTSBURGH PA 15236",412-653-7121,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Jim Shorkey 11, Llc",CM42,"5886 WILLIAM FLYNN HWY , BAKERSTOWN PA 15007-9724",724-471-4569,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Jim Shorkey 13, Llc",CZ86,"711 BROWNS LN , PITTSBURGH PA 15237-2605",412-891-6329,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Jim Shorkey Chrysdodgeram,Nh",KM58,"7670 MCKNIGHT RD , PITTSBURGH PA 15237-3518",412-367-7200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Jim Shorkey Ford,EY18,"1234 LONG RUN RD , WHITE OAK PA 15131-2035",412-751-2130,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Jim Shorkey North Hills 2, Llc",CD48,"1010 ROSS PARK MALL DR , PITTSBURGH PA 15237-3803",412-465-3955,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,J J & D Service,8251,"50 ROCHESTER ROAD , PITTSBURGH PA 15229",412-931-6554,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Jkc Industries, Llc",FA26,"405 DAVIDSON RD , PITTSBURGH PA 15239-1733",412-795-4059,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Jmj Quick Lube Inc.,DR59,"2865 INDUSTRIAL BLVD. , BETHEL PARK PA 15102",412-831-6320,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Joe Ball Pontac Gmc Comm Truck,AR16,"RR 8 1750 WILLIAM FLYNN HWY, GLENSHAW PA 15116-1739",412-487-8500,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Joe Hallos Auto Service Llc,4316,"412 JONES ST , VERONA PA 15147-1023",412-828-8323,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ALLEGHENY,Joe Kwiecien Auto Service,471,"402 SANSBURY AVENUE , CARNEGIE PA 15106",412-276-4222,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,John M Herbst Inc,8849,"413 THORN ST , SEWICKLEY PA 15143-1509",412-741-5305,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Johnny G'S Auto Repair Llc,EB67,"1774 ARLINGTON AVE , PITTSBURGH PA 15210-1725",412-480-1642,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,John Varney Tire And Auto Cent,E120,"2400 BROWNSVILLE RD , PITTSBURGH PA 15210-4504",412-882-8808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,J P Tyke Auto Service,5941,"2531 GREENSBURG PIKE , PITTSBURGH PA 15221-3667",412-243-2432,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,J Pugliese Auto,EY13,"3729 SAXONBURG BLVD , PITTSBURGH PA 15238",412-418-5774,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Jtmb Enterprises, Llc",ES11,"821 W INGOMAR RD , PITTSBURGH PA 15237",412-366-3066,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,J & T Tire Inc,2496,"3304 ROUTE 8 , ALLISON PARK PA 15101",412-486-3997,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,"Juniors Automotive & Truck Assessories, Inc",EL68,"245 FREEPORT RD , CREIGHTON PA 15030-1045",724-334-9856,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Just Fix It,DL82,"1800 TEXAS AVE , WEST MIFFLIN PA 15122-3921",412-469-9410,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Kastle Automotive,DG07,"570 E MAIN ST , CARNEGIE PA 15106-2079",412-276-0400,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Kazi Automotive,KQ91,"625 W WARRINGTON AVE , PITTSBURGH PA 15210-",412-709-6467,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,K & E Automotive Inc,820,"200 W 8TH AVE , HOMESTEAD PA 15120-1011",412-461-5025,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Kendall Llc,EQ55,"1840 FORBES AVE , PITTSBURGH PA 15219-5836",412-709-6675,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Ken Ganley  Toyota,KV86,"1110 CLAIRTON BLVD , PITTSBURGH PA 15236",412-469-3000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Kenna Automotive Inc.,DE90,"6 MCINTYRE RD , GIBSONIA PA 15044-7829",724-444-8660,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Ken'S Auto Service Inc.,1221,"2274 TILBROOK RD , MONROEVILLE PA 15146",412-372-9889,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Kepples Garage,7786,"3763 SAXONBURG BLVD , PITTSBURGH PA 15238",412-767-5365,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Keystone Coach Works Inc,KU08,"4786 LIBRARY RD , BETHEL PARK PA 15102-2918",412-833-1900,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Keystone Fire Apparatus,5999,"1751 MCKEES ROCKS ROAD , MCKEES ROCKS PA 15136",412-771-7722,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Kezmoh'S Service Center,745,"3700 BROWNSVILLE RD , PITTSBURGH PA 15227",412-885-9009,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,K & G Auto Service,1319,"5000 CURRY RD , PITTSBURGH PA 15236-2544",412-655-2020,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,K G Auto Works Llc,KQ20,"1930 W LIBERTY AVE , PITTSBURGH PA 15226-1349",412-953-3534,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Kings School Service,P611,"1200 SHADY RUN AVE , PITTSBURGH PA 15234-1831",412-758-8640,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,K&L Auto & Indstrl Strg Llc,EY41,"1402 HOMESTEAD DUQUESNE , WEST MIFFLIN PA 15122",412-466-5252,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
ALLEGHENY,Knoll Automotive Services,1182,"839 CLAIRTON BLVD , PITTSBURGH PA 15236",412-655-3398,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Knorrs Automotive Center,T538,"341 E MAIN STREET , CARNEGIE PA 15106",412-276-6411,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Kopkos Auto Service,X229,"1034 CLINTON ROAD , CLINTON PA 15026",724-695-0188,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,"Korean Motor Works, Llc",CC09,"340 LOGAN ST UNIT 1 , CARNEGIE PA 15106-2330",412-505-8743,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Kotchey Auto Repair Inc,L061,"1860 MIDDLE STREET , PITTSBURGH PA 15215",412-781-7536,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Kovachs Automotive Service Inc,2567,"530 ROUTE 30 , IMPERIAL PA 15126",724-695-7739,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Krebs Chrysler Jeep Dodge,P929,"100 KREBS DR , GIBSONIA PA 15044-9673",724-444-8000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Kress Tire Company,FE04,"4385 GIBSONIA RD , GIBSONIA PA 15044-9343",724-443-9200,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Kress Tire Inc.,7862,"8032 PERRY HGWY , PITTSBURGH PA 15237",412-366-4400,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Krischco  11 Llc,2138,"735 W INGOMAR RD , PITTSBURGH PA 15237-4969",412-364-2625,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ALLEGHENY,Krise Transportation Inc Ph,KM86,"7035 SALTSBURG RD , PITTSBURGH PA 15235-2236",412-793-7000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Krugh Automotive Inc.,AX47,"5077 BROWNSVILLE ROAD , PITTSBURGH PA 15236",412-881-9909,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Kruszkas Auto,6146,"5350 2ND AVE , PITTSBURGH PA 15207-1749",412-521-8911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Kudlas Service Center Llc,A669,"2733 SOUTH PARK RD , BETHEL PARK PA 15102",412-831-1630,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ALLEGHENY,Kurts Auto Body & Sales,D596,"126 S 18TH STREET , PITTSBURGH PA 15203",412-381-2342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,K & W Cycles Llc,KA99,"101 5TH AVE , MCKEESPORT PA 15132-2717",412-672-9253,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
ALLEGHENY,Langbein Corvette Ctr&Auto Sls,N472,"315 DAWN AVE , PITTSBURGH PA 15226",--,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
ALLEGHENY,Latkowskis Auto Service,M352,"6430 LIBRARY RD , LIBRARY PA 15129",412-835-2210,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Latorres Auto Service Inc,8209,"3610 1ST ALY , SOUTH PARK PA 15129-9217",412-833-4401,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Laurel Auto,A844,"3128 HOMESTD DUQUESN RD , MUNHALL PA 15120",412-462-4000,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Ld'S Auto Garage Llc,CM89,"915 LARIMER AVE , NORTH VERSAILLES PA 15137-2145",412-477-5054,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Lee Street Garage,CA03,"717 MILLERS RUN RD , MCDONALD PA 15057",412-221-4153,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ALLEGHENY,Left Lane Auto Llc,FJ33,"1110 WASHINGTON PIKE , BRIDGEVILLE PA 15017-2818",412-221-0705,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Lennix Auto Works,E194,"2532 BROWNSVILLE RD , PITTSBURGH PA 15210",412-881-5044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Leo Auto Service,8080,"3793 MOUNT ROYAL BLVD , ALLISON PARK PA 15101-3508",412-487-9252,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Leopardi Auto Sales Inc,EW64,"2435 SAW MILL RUN BLVD , PITTSBURGH PA 15234-3037",412-881-8833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Leos Service Center,A601,"99 DUQUESNE PLAZA , DUQUESNE PA 15110",412-469-1130,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Leo'S Tire And Auto Service Llc,DV91,"5180 BROWNSVILLE RD , PITTSBURGH PA 15236-2645",412-506-0759,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Leschaks Auto Service Center,X202,"5018 BUTTERMILK HOLL RD , WEST MIFFLIN PA 15122",412-469-3575,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ALLEGHENY,Leskowaks Automotive Center,A467,"1707 LOWRIE ST , PITTSBURGH PA 15212",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Lewis Automotive,N689,"2712 FIFTH AVENUE , MCKEESPORT PA 15132",412-664-7373,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Lewis Auto Repair,K793,"575 OLD CLAIRTON RD. , PITTSBURGH PA 15236",412-655-9099,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
ALLEGHENY,Lexus Of North Hills,P579,"15025 PERRY HWY , WEXFORD PA 15090-7302",724-934-6215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,L & H Automotive,350,"1905 PENNSYLVANIA AVE , WEST MIFFLIN PA 15122-3916",412-469-1410,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Liberty Boro Auto Sales,DJ81,"3000 LIBERTY WAY , MCKEESPORT PA 15133",412-678-1807,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
ALLEGHENY,Liberty Welding Company,5677,"1235 WASHINGTON BLVD , PITTSBURGH PA 15206",412-661-1776,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
ALLEGHENY,Lifetime Auto Center,AW86,"2320 NOBLESTOWN RD , PITTSBURGH PA 15205",412-937-0277,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Lifetime Automotive Center Inc,D779,"5151 WOODWORTH STREET , PITTSBURGH PA 15224",412-681-4400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Lifetime Automotive Ctr Inc #1,5790,"5711 FORWARD AVE , PITTSBURGH PA 15217-2208",412-421-7555,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
ALLEGHENY,Lifetime Automotive & Welding,U618,"1636 ROUTE 8 , GLENSHAW PA 15116",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Lifetime Autoworks,BR93,"8123 OHIO RIVER BLVD , PITTSBURGH PA 15202-1501",412-766-2900,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Lil Cody'S Towing Llc,AI35,"129 WALL AVE , WALL PA 15148-1377",412-229-8789,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Lincoln Place Garage,A385,"1807 MIFFLIN RD , PITTSBURGH PA 15207",412-462-3800,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,"Lithia Baierl-S, Llc",CC55,"9545 PERRY HWY , PITTSBURGH PA 15237-5545",724-741-1201,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Lithia Moon-S, Llc",KV16,"5450 UNIVERSITY BLVD , MOON TOWNSHIP PA 15108-2567",412-264-9222,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Lithia Moon-S, Llc",KV37,"150 GRANT DR , MOON TOWNSHIP PA 15108-3834",412-262-6345,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Lithia Moon-V, Llc",KV43,"5252 UNIVERSITY BLVD , MOON TWP PA 15108-2541",412-262-2493,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Lithia Wexford, H-Llc",T851,"10432 PERRY HIGHWAY , WEXFORD PA 15090",878-332-7362,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Litwin Automotive,9508,"3103 CHURCHVIEW AVE , PITTSBURGH PA 15227",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Lockhart Tire Inc,L544,"507 LOCKHART ST , PITTSBURGH PA 15212-5512",412-322-4044,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ALLEGHENY,Lojak Cycle Sales,J522,"9030 STATE ROUTE 908 , TARENTUM PA 15084",724-226-3727,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Lou Demmels Garage,6405,"1104 14TH ST , MCKEES ROCKS PA 15136",--,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Lou Iezzi & Sons Auto Inc,9120,"5703 BRYANT ST , PITTSBURGH PA 15206-1601",412-362-7022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Lou'S Auto Repair Llc,DD29,"4619 CENTRE AVE , PITTSBURGH PA 15213-1503",412-682-6211,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,L W Automotive,DU27,"9234 PERRY HWY , PITTSBURGH PA 15237-5446",412-366-7400,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Magic Towing And Tires Llc,CJ70,"7800 TIOGA ST , PITTSBURGH PA 15208-2122",412-452-5652,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Magill'S Auto Service Inc.,E520,"417 BROADWAY , PITCAIRN PA 15140-1426",412-373-8155,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Maniecki'S #1 Stop Auto,AX18,"301 W ALLEGHENY RD , IMPERIAL PA 15126-9502",724-695-2610,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Mannos Automotive Center,B210,"2 FELICITY AVE , ALLISON PARK PA 15101",412-492-4788,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Marcello Holdings Llc,CW40,"930 BRODHEAD RD , MOON TWP PA 15108-2348",412-692-0146,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Marconi Auto,CK59,"1612 LINCOLN HWY , NORTH VERSAILLES PA 15137-2508",412-310-7322,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Marinos Auto Repair,E212,"4610 JUNIPER ST , PITTSBURGH PA 15224-1952",412-681-3627,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mark'S Auto,KA10,"1810 PATTERSON STREET , MCKEESPORT PA 15132",412-673-7500,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Mars Llc,CE57,"77 TERENCE DR , PITTSBURGH PA 15236-4132",412-881-3512,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Martin Tire Service Center,K05,"15 GRANT AVE , ETNA PA 15223-1887",412-781-2776,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mascari Auto Body Inc,220,"8700 THOMPSON RUN RD , ALLISON PARK PA 15101-3237",412-367-4810,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ALLEGHENY,Master Muffler,2682,"1415 WEST STREET , HOMESTEAD PA 15120",412-462-4544,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Matheys Service Inc,3664,"1211 MONROEVILLE AVE , TURTLE CREEK PA 15145-1630",412-824-0940,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Matovcik Automotive,AJ77,"1507 FREEPORT RD , CREIGHTON PA 15030-1071",724-224-6144,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Matovcik Service,K12,"1101 FREEPORT RD , CREIGHTON PA 15030",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Matta Motors,B680,"1011 OHIO AVE , GLASSPORT PA 15045-1636",412-672-6202,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mazurs Collision Center,M580,"3333 R BABCOCK BLVD , PITTSBURGH PA 15237",412-367-4742,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mcdades Auto Center,AM39,"329 JONES STREET , VERONA PA 15147",412-828-0778,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ALLEGHENY,Mcgann & Chester Llc,D462,"700 HARGROVE ST , PITTSBURGH PA 15226-1000",412-381-9400,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Mcgann & Chester Llc,DV45,"73 NOBLESTOWN RD # C , PITTSBURGH PA 15106",412-381-9400,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Mcginnis Automotive,9860,"1033 ALLEGHENY AVE , OAKMONT PA 15139",412-828-1327,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mckeesport Auto Service,EM18,"601 LYSLE BLVD , MCKEESPORT PA 15132-2513",412-896-1152,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
ALLEGHENY,Mckenzies,9839,"1705 PENN AVENUE , PITTSBURGH PA 15221",412-244-1645,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mcknight Auto Service,N672,"4846 MCKNIGHT RDSTE A , PITTSBURGH PA 15237",412-367-3070,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mcneilly Automotive Group Llc,5290,"75 MCNEILLY RD , PITTSBURGH PA 15226-2607",412-563-6198,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,M D Autoworks,758,"916 PENN AVENUE , PITTSBURGH PA 15221",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,M.D. Barnes Inc.,N102,"1628 A. MIDDLE ROAD EXT , GIBSONIA PA 15044",724-443-2390,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Meineke Car Care Center,KF12,"290 CURRY HOLLOW RD , PITTSBURGH PA 15236-4621",412-714-8480,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Meineke Car Care Center,P787,"3265 BABCOCK BLVD , PITTSBURGH PA 15237-2840",412-367-5991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Meineke Car Care Center,U156,"4103 KENNYWOOD BLVD , WEST MIFFLIN PA 15122-2233",412-462-7780,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Meineke Car Care Center,5351,"2667 MONROEVILLE BLVD , MONROEVILLE PA 15146",412-636-1189,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mel Bagley Auto Service,0318,"288 PERRY HWY , PITTSBURGH PA 15229-1815",412-931-1177,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Mellon Street Garage,DW80,"745 MELLON ST , PITTSBURGH PA 15206-2403",412-441-0776,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mellors Service Station,L419,"3634 GRENADA ST , PITTSBURGH PA 15212",412-322-0448,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Memorial Highway Chevrolet Of West Mifflin, Inc",FI98,"2430 LEBANON CHURCH RD , WEST MIFFLIN PA 15122-2555",724-562-5942,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mercedes-Benz Of Pittsburgh,BF73,"4709 BAUM BLVD , PITTSBURGH PA 15213",412-683-5000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Merlino'S Service Center,7647,"99 SYCAMORE ST , PITTSBURGH PA 15223-2255",412-391-1799,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
ALLEGHENY,Michael Brothers Trans. Inc,KB22,"5331 MCANNULTY RD , PITTSBURGH PA 15236-2532",412-835-6428,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Michael Johnson'S Auto Center,BE77,"161 PERRY HWY LOWR LEVEL , PITTSBURGH PA 15229-1876",412-931-1001,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
ALLEGHENY,Michael Lichina Trucking Inc.,P421,"225 LAUREL AVE , GIBSONIA PA 15044-6003",724-443-4500,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Michael'S Auto Service Inc,AL70,"1650 GOLDEN MILE HWY , MONROEVILLE PA 15146-2070",724-327-0037,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mick'S Automotive Service,KP20,"2389 SAXONBURG BLVD , CHESWICK PA 15024-2202",412-287-6113,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Midas Auto Service Experts,6691,"3390 WILLIAM PENN HWY , PITTSBURGH PA 15235-5241",412-824-7210,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Midas Auto Service Experts,8636,"11350 PERRY HWY , WEXFORD PA 15090",724-935-5931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Midas Auto Service Experts,9394,"13050 FRANKSTOWN RD , PITTSBURGH PA 15235-1951",412-795-7200,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Midas Auto Service Experts,AW50,"230 OHIO RIVER BLVD , SEWICKLEY PA 15143",412-259-0204,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Midas Auto Service Experts,BG12,"5002 WILLIAM FLYNN HWY , GIBSONIA PA 15044-8406",724-443-6900,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Midas Auto Service Experts,BH23,"7575 MCKNIGHT RD , PITTSBURGH PA 15237-3515",412-837-3326,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Midas Auto Service Experts,BH64,"5914 PENN CIRCLE NORTH , PITTSBURGH PA 15206",412-362-1380,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Midas Auto Service Experts,N932,"540 CLAIRTON BLVD. , PITTSBURGH PA 15236",412-228-0072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Midas Auto Service Experts,T182,"6080 STEUBENVILLE PIKE , MCKEES ROCKS PA 15136",412-438-8222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Midas Auto Service Experts,T667,"3003 WASHINGTON PIKE , BRIDGEVILLE PA 15017",412-564-6882,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Midnight Racing Auto Llc,DK29,"84 OHIO RIVER BLVD , LEETSDALE PA 15056-1128",724-266-0505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mike Eddy Service Inc,X649,"4086 GIBSONIA RD , GIBSONIA PA 15044-9317",724-443-4310,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mike Millers Auto Inc.,AC96,"585 MCNEILLY RD , PITTSBURGH PA 15226",412-344-4416,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Mikes Automotive Of Dravosburg,U350,"310 RICHLAND AVENUE , DRAVOSBURG PA 15034",412-469-2510,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Mikes Truck Service& Sales Inc,AC70,"4521 GIBSONIA RD , GIBSONIA PA 15044",724-443-6680,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
